filename,class_name,class_num,area,perimeter,circularity,solidity,extent,aspect_ratio,holes_count,center_cut_lines,mean_intensity,red_ratio,green_ratio,is_valid
premium-710.jpg,Normal,0,9420.0,371.84775972366333,0.8561116917229209,0.9879909801248099,0.7492245287520878,0.7795275590551181,0,49,113.0786012526096,40.63958232220434,35.55989023552115,True
premium-711.jpg,Normal,0,9049.5,376.776692032814,0.8010624797789314,0.9833740831295843,0.7448148148148148,0.6666666666666666,4,26,114.74959296646044,40.38863411254816,35.369826465822754,True
premium-712.jpg,Normal,0,5654.0,286.93607234954834,0.8629693468517708,0.9872533612711717,0.7630229419703104,0.8210526315789474,0,13,135.61463921093616,41.7900982466123,35.59409143680508,True
premium-713.jpg,Normal,0,13419.0,464.7594472169876,0.7806809176513001,0.9857851239669422,0.6892141756548537,0.7151515151515152,1,28,124.98648847114114,41.04899451930562,35.49863261184487,True
premium-714.jpg,Normal,0,15087.5,482.85995185375214,0.8131764142048056,0.9897985960768878,0.7567967495987159,0.6292134831460674,2,30,106.49205726613062,40.376618911475596,35.434520914184134,True
premium-715.jpg,Normal,0,10260.0,393.1614669561386,0.8340946414736897,0.9853541416566627,0.742509769865393,0.6950354609929078,0,32,120.36705340876402,40.258446514362596,35.38335363594381,True
premium-716.jpg,Normal,0,10218.5,391.7472538948059,0.8367295208507358,0.9842989934017242,0.7384910023849101,0.7372262773722628,2,45,142.75382689900837,39.62454150714152,35.3498412279456,True
premium-717.jpg,Normal,0,8364.5,361.462984085083,0.8044928530592796,0.9850438673968086,0.7543740981240982,0.6363636363636364,1,23,119.01865759211452,38.94180295684477,35.31634034068599,True
premium-718.jpg,Normal,0,10596.5,409.74725437164307,0.7931223752817707,0.9837534233857865,0.7473903230356891,0.7338129496402878,0,31,100.42268423983664,39.21250104257893,35.097083646107016,True
premium-719.jpg,Normal,0,12259.5,434.5168060064316,0.8159611191664933,0.9864022207024178,0.7154236694677871,0.7320261437908496,4,53,114.12182577949213,40.2511731212923,35.53523682499859,True
premium-720.jpg,Normal,0,15009.5,493.40410792827606,0.7747660240070077,0.9848107079587953,0.7780167945262285,0.5824175824175825,3,23,120.75111636459154,39.9299275534635,35.55825195717188,True
premium-721.jpg,Normal,0,12462.0,435.98989605903625,0.8238435795512121,0.9897152841202398,0.7684054753977062,0.6415094339622641,1,31,120.36555485298767,40.451276272310544,35.65883119398517,True
premium-722.jpg,Normal,0,10624.0,399.50461435317993,0.8364776208458871,0.9889230196406963,0.7474321091881244,0.7463768115942029,1,34,118.5166249884227,40.22387533129349,35.59980890051699,True
premium-723.jpg,Normal,0,10300.5,385.74725437164307,0.8698862843985622,0.9896714066102997,0.7591760023584906,0.828125,0,36,127.83833365182495,40.967840748099334,35.115523784402406,True
premium-724.jpg,Normal,0,11434.5,433.60511922836304,0.764254916045137,0.9878617710583153,0.7578539236479321,0.5609756097560976,0,28,112.16635128161019,41.93988033510589,35.64047506935344,True
premium-725.jpg,Normal,0,11495.5,415.8893896341324,0.835183774760477,0.9854693527646806,0.7323840468909276,0.7569444444444444,0,34,150.21612129518587,40.395074198999566,35.85407458576235,True
premium-726.jpg,Normal,0,7722.0,336.8771984577179,0.8550596797889958,0.9883527454242929,0.7389473684210527,0.8636363636363636,0,24,159.53082496504385,41.02336207641535,35.77995775241957,True
premium-727.jpg,Normal,0,10802.0,404.3330419063568,0.830301018615447,0.9889677271686885,0.7524904214559387,0.6827586206896552,1,28,127.19677507515715,40.62713769957927,35.38185650183681,True
premium-728.jpg,Normal,0,12010.0,428.2741656303406,0.822828102751095,0.9885180460101238,0.7056404230317274,0.777027027027027,0,30,132.76377952755905,40.38475568165837,35.30431239979748,True
premium-729.jpg,Normal,0,10779.0,396.33304035663605,0.8623186484444111,0.9890351883286691,0.7574309605790176,0.8045112781954887,1,43,112.41954337899543,40.26507998533358,34.80442195899945,True
premium-730.jpg,Normal,0,11343.0,407.7888832092285,0.8571701358194777,0.9877220480668757,0.7263703893442623,0.953125,1,15,125.93660993400486,39.13470590248438,34.48566736447153,True
premium-731.jpg,Normal,0,12027.0,430.81832218170166,0.8142895190793432,0.9851736566186108,0.7326388888888888,1.263157894736842,2,35,135.52947437366956,40.007901641737845,35.392934901637446,True
premium-732.jpg,Normal,0,14299.0,468.5584352016449,0.8184421901600675,0.9882507429677241,0.6861982915826855,0.9139072847682119,0,24,112.83437952679864,41.95490324246236,35.46490307767518,True
premium-733.jpg,Normal,0,11650.0,420.1320320367813,0.8294003229653116,0.9892582685857428,0.7347839798170924,0.695364238410596,0,23,120.60600169061708,41.232420559526325,35.582496456467325,True
premium-734.jpg,Normal,0,8126.5,342.14927554130554,0.8723327031453938,0.9890464309620884,0.7766150611620795,0.8807339449541285,0,15,123.15985983566941,41.317904498751204,35.155653342410766,True
premium-735.jpg,Normal,0,13092.0,438.13203179836273,0.8570493887451396,0.9912549687677455,0.7699364855328158,0.6987179487179487,2,39,121.51923800918605,39.80620462208496,35.22705943536828,True
premium-736.jpg,Normal,0,10653.0,397.16146779060364,0.8486870530424924,0.9881272609219924,0.7404086738949124,0.8257575757575758,0,25,120.37629342202513,40.35595434270392,35.05137561074332,True
premium-737.jpg,Normal,0,12275.0,427.5046133995056,0.8440141997657191,0.9875698942033067,0.7713334171170039,0.7465753424657534,0,22,134.0875461402664,38.97920239872272,34.63891083980638,True
premium-738.jpg,Normal,0,14058.5,468.3157970905304,0.8055105524791534,0.9875316100028098,0.6864501953125,0.8,5,45,144.41691800519044,40.52197316137519,35.56010243665184,True
premium-739.jpg,Normal,0,13355.0,447.2447278499603,0.8390025809711682,0.9815161871164517,0.7071375622153977,0.9366197183098591,0,35,142.51033668044892,42.04550906013556,35.928324710700814,True
premium-740.jpg,Normal,0,12182.0,433.3036049604416,0.8153495853613112,0.9879967558799676,0.7230531813865148,0.8125,1,31,133.27326380467298,40.986626012962276,35.47271428118995,True
premium-741.jpg,Normal,0,13764.0,452.96045780181885,0.8430123675432672,0.9900733707380233,0.7575123830489818,0.7278481012658228,0,21,122.2535100286533,40.89429258641051,35.452127821042666,True
premium-742.jpg,Normal,0,13405.5,450.2325357198715,0.8310346450315679,0.9895548829999262,0.7643687991789258,0.7025316455696202,4,38,113.24283193647993,41.81173424447946,35.585255087600984,True
premium-743.jpg,Normal,0,10173.5,387.4041094779968,0.8518277948927375,0.9904108255451713,0.7313803019410496,0.823076923076923,0,34,120.65228745526646,42.09915040289578,35.447911743345585,True
premium-744.jpg,Normal,0,9808.5,382.7766926288605,0.8412430498825082,0.9883615477629988,0.7624766791044776,0.7164179104477612,0,36,133.60621553884712,41.15877190667301,35.68838540339734,True
premium-745.jpg,Normal,0,7553.0,332.048770904541,0.8608462554460057,0.9882891723912333,0.7531910650179497,0.8440366972477065,0,21,117.56327962577963,41.93959473951126,35.11503909870788,True
premium-746.jpg,Normal,0,10968.0,412.3330408334732,0.8106642704058146,0.9856661424399011,0.7435428106569046,0.6644295302013423,0,41,130.4213689782004,42.1603487429337,35.73366012463264,True
premium-747.jpg,Normal,0,12683.5,436.9188266992569,0.8349249895392115,0.9878884648337098,0.776984807645185,0.6883116883116883,3,32,139.3433009708738,40.29929025612359,35.433099001856306,True
premium-748.jpg,Normal,0,13158.0,445.30360305309296,0.8338488379078424,0.9862089641732874,0.7478260869565218,0.7516339869281046,0,23,144.82915137442887,40.70625237467354,35.455496079227046,True
premium-749.jpg,Normal,0,11235.0,406.4751760959625,0.8545055445250431,0.9892577265122832,0.7469086557638612,0.7898550724637681,1,58,125.58304847050574,42.580409319739935,35.89255989273698,True
premium-750.jpg,Normal,0,7300.0,327.2203434705734,0.8567460914292014,0.9863531955141197,0.745658835546476,0.8090909090909091,1,32,116.16758500201585,41.35762864639631,35.31991324638944,True
premium-751.jpg,Normal,0,9886.0,385.64674961566925,0.8353166143002821,0.9888472118029508,0.7179375453885258,0.7555555555555555,2,34,142.40756218905472,40.539247220021394,35.696907890246436,True
premium-752.jpg,Normal,0,11222.5,404.51680612564087,0.8618393889127508,0.989202291758484,0.7075977301387137,0.9384615384615385,1,38,114.34682233146067,40.45835292042519,35.028824668330536,True
premium-753.jpg,Normal,0,12111.0,441.3036048412323,0.7814746921217098,0.9867198957145185,0.7239956958393113,0.6219512195121951,2,37,138.12282555682003,40.67073642108624,35.66593271782177,True
premium-754.jpg,Normal,0,7361.0,339.01933193206787,0.8048181359370035,0.9831051752921536,0.695878237852146,0.6991869918699187,0,16,120.31805463024651,41.26214380129236,35.34586947459763,True
premium-755.jpg,Normal,0,10366.5,385.26197350025177,0.8776669126331048,0.9891226563618148,0.763927781871776,0.9745762711864406,1,27,120.19443653280167,40.59488701679347,35.64927901217264,True
premium-756.jpg,Normal,0,9877.5,386.7766921520233,0.8297290825871295,0.9892338507761642,0.7753139717425431,0.65,0,19,132.56579733227156,41.132042823657095,35.25116938990833,True
premium-757.jpg,Normal,0,12930.0,439.9310202598572,0.8395357938769371,0.9881543752388231,0.7270580296896086,0.7697368421052632,2,48,109.88366242281009,40.55516954035068,35.37737038749608,True
premium-758.jpg,Normal,0,12832.0,433.9310235977173,0.8563726984103576,0.9868491886487734,0.7217097862767154,0.9071428571428571,0,24,125.90258143822987,40.884508116695656,35.68688783597941,True
premium-759.jpg,Normal,0,11713.5,416.8599531650543,0.847063942228876,0.9856115107913669,0.7193257184966838,0.855072463768116,1,47,138.99428090832632,40.497544972859814,35.47502347113859,True
premium-760.jpg,Normal,0,11218.5,414.91882729530334,0.8188764336536424,0.9846835776353902,0.7490985576923077,0.7222222222222222,5,71,148.17203263444162,39.52587648176702,35.29773703293351,True
premium-761.jpg,Normal,0,11386.5,410.09040093421936,0.850826301863652,0.9874685630040759,0.7655819269817791,0.7697841726618705,8,48,122.6970168612192,42.08594193565595,35.66845632980608,True
premium-762.jpg,Normal,0,10327.0,396.4751763343811,0.8255664570617274,0.9892710029696331,0.7126984126984127,0.7608695652173914,3,44,131.9487423780488,41.74781130657529,35.763396281797334,True
premium-763.jpg,Normal,0,11422.5,423.2619731426239,0.8012213740621845,0.9867824284048206,0.7739869901070606,0.5987261146496815,1,50,128.5696071674707,40.23326896604238,35.24122266918424,True
premium-764.jpg,Normal,0,12920.5,458.31579554080963,0.7729644743473896,0.9841940889701402,0.7031564625850341,0.8503401360544217,4,36,124.76833917950282,41.19805393898275,35.522093721013064,True
premium-765.jpg,Normal,0,10905.0,410.3330409526825,0.8138840854076705,0.9884880348078318,0.7395225823952258,0.6917808219178082,0,21,114.91717044121627,41.42315504515556,35.76369008763904,True
premium-766.jpg,Normal,0,11798.5,422.2325359582901,0.8316359782873091,0.9885216371329228,0.7536088400613183,0.6776315789473685,2,35,118.6454386111343,42.37101746491417,36.06570394567856,True
premium-767.jpg,Normal,0,10870.0,402.39191567897797,0.8436084367310765,0.9884513958352278,0.809623119320721,0.7153284671532847,0,19,128.7891211874378,41.045670081096866,34.864127346216044,True
premium-768.jpg,Normal,0,11030.5,430.0904006958008,0.7493514705713518,0.9724071053907524,0.7427946127946128,0.66,1,29,121.55619930475086,40.865877694441224,35.531475564121784,True
premium-769.jpg,Normal,0,8999.0,367.8477599620819,0.8357336412306591,0.9879240311779559,0.7364157119476269,0.7230769230769231,0,26,116.69465982308617,41.17040623349252,35.71720917604078,True
premium-770.jpg,Normal,0,8603.5,354.0904002189636,0.8622966951726783,0.9882265104525615,0.7271382691007438,1.1372549019607843,0,17,120.38131140050263,41.07542129792577,35.598539761240424,True
premium-771.jpg,Normal,0,10234.0,389.98989617824554,0.8455680518524279,0.9866949479367528,0.7359942466738584,0.762962962962963,2,46,118.8342467070474,39.832719921474116,35.19562996337866,True
premium-772.jpg,Normal,0,12488.0,450.47517585754395,0.7733231781134301,0.9879746835443038,0.7598880369964708,0.5963855421686747,1,30,124.21255124566383,41.749254863137054,35.84276593338208,True
premium-773.jpg,Normal,0,11430.0,419.7888845205307,0.8150687167686531,0.9870040153706662,0.7141072097963264,0.7019867549668874,1,39,125.50521147385649,40.73662208319577,35.3563084269392,True
premium-774.jpg,Normal,0,11523.0,422.9604569673538,0.8094236557599818,0.98706527325681,0.7112962962962963,0.72,4,39,138.60252904989747,41.90157551404088,35.878963081410944,True
premium-775.jpg,Normal,0,13374.5,449.34523272514343,0.8323905521145575,0.9853753775878582,0.7165166613093324,0.7973856209150327,3,49,125.18796992481202,41.6803980027045,35.603181041103404,True
premium-776.jpg,Normal,0,16042.5,502.8599531650543,0.7972376692548265,0.9874130608727765,0.7492643968053804,0.639344262295082,2,25,113.79209199360473,40.83845020161685,35.71910848794048,True
premium-777.jpg,Normal,0,11385.5,418.2325361967087,0.8179492162500747,0.9878101683151137,0.7465412104124319,0.6688741721854304,1,27,113.23595019885872,40.14777534010921,35.56445334828599,True
premium-778.jpg,Normal,0,11744.0,448.1909054517746,0.7346827232933555,0.9807098121085595,0.7414141414141414,0.5818181818181818,0,64,124.65343715984258,43.176255542520046,35.55892630272325,True
premium-779.jpg,Normal,0,10427.5,392.77669286727905,0.8493733772133498,0.9907834101382489,0.7744726678550208,0.7727272727272727,0,14,126.66430795358053,39.2109117961589,34.104519555147064,True
premium-780.jpg,Normal,0,12314.5,436.71781754493713,0.8113809841314377,0.9869364856742135,0.7376160527103923,0.660377358490566,3,42,134.60249540110374,41.00515188239239,35.5225129839047,True
premium-781.jpg,Normal,0,9970.5,378.2325360774994,0.8758082510936097,0.9902174992551396,0.7346374889478338,0.9914529914529915,0,34,124.58552956272825,40.6637859083264,35.063044836478376,True
premium-782.jpg,Normal,0,7622.0,341.0193325281143,0.823608477866549,0.9864112851041802,0.702617994100295,0.8495575221238938,0,31,131.80056649929188,41.25955773818269,35.48031788005345,True
premium-783.jpg,Normal,0,9660.5,384.7766921520233,0.819958656758299,0.9889946764946765,0.7612687155240346,0.6382978723404256,0,15,126.08943833943835,40.56132464258573,35.22393062707922,True
premium-784.jpg,Normal,0,13932.0,451.78888499736786,0.857733249537019,0.9886460403065569,0.7551219512195122,0.82,1,27,135.93855737240744,39.325001918698355,34.7104227349309,True
premium-785.jpg,Normal,0,10733.0,405.8477598428726,0.818850629277075,0.986670343813201,0.7634798691136719,0.6971830985915493,0,30,134.738496791934,41.55927334359982,35.59264546543514,True
premium-786.jpg,Normal,0,8889.5,364.29141092300415,0.8417620356475636,0.9885460105643592,0.768323249783924,0.6846153846153846,0,35,139.61140583554376,40.95561523024716,35.64338880885823,True
premium-787.jpg,Normal,0,10662.0,401.3036026954651,0.831959959236801,0.9876337362790052,0.7070291777188329,0.8923076923076924,2,41,138.3030554786301,41.067329735392185,35.54119416409039,True
premium-788.jpg,Normal,0,11207.5,408.9188275337219,0.8422565513643845,0.9902805389882925,0.7701161272589844,0.673469387755102,0,65,131.4437417654809,40.67051658926969,35.04185509842733,True
premium-789.jpg,Normal,0,9086.0,369.3624781370163,0.8369067022014061,0.9884682332463012,0.7564102564102564,0.6893939393939394,1,32,132.16915422885572,41.32545587557278,35.70587204433613,True
premium-790.jpg,Normal,0,8819.0,361.3624783754349,0.8486782933199356,0.9887879807153268,0.7468665311653117,0.7804878048780488,0,14,109.72701949860725,43.095862866924264,35.31335710920217,True
premium-791.jpg,Normal,0,9717.0,382.1320312023163,0.8362096617192142,0.985596916522974,0.7111387587822015,1.0892857142857142,2,28,130.3038064385503,39.18962050890569,35.188067402198705,True
premium-792.jpg,Normal,0,9837.5,381.06096279621124,0.8513451936987319,0.9892900241351569,0.712552513399971,1.0085470085470085,1,20,131.30453045304532,39.22009420426445,34.66895280121789,True
premium-793.jpg,Normal,0,9775.0,387.64674937725067,0.8174370857324049,0.9861783696529459,0.7016221648004594,1.1944444444444444,1,27,129.06961770623744,41.74657510253324,35.586705919113996,True
premium-794.jpg,Normal,0,10238.0,384.6761875152588,0.8694295222080447,0.9896090087477647,0.7593828808782079,0.8492063492063492,0,54,115.93762014609766,41.66431007681788,35.520248713004264,True
premium-795.jpg,Normal,0,10734.0,407.9310222864151,0.8105839262192887,0.9871706442267899,0.6658808933002481,0.9538461538461539,0,49,130.4426409903714,40.525496115054054,35.30196284104,True
premium-796.jpg,Normal,0,12241.0,426.61731255054474,0.8451811662756751,0.988412935524244,0.7226092089728453,0.8642857142857143,2,39,140.93190050712388,41.01383289628938,35.57136245018957,True
premium-797.jpg,Normal,0,11090.0,441.78888499736786,0.7140224053249314,0.9796387085376088,0.7282637247176255,0.7659574468085106,1,58,142.16205673758864,39.607252084705685,35.36997762884312,True
premium-798.jpg,Normal,0,10285.0,391.1614682674408,0.8446990870348839,0.9872336340948359,0.7496355685131195,1.4285714285714286,3,32,144.02984789055773,40.67205075818181,35.62883079552721,True
premium-799.jpg,Normal,0,12247.5,432.1736605167389,0.8240256356542135,0.988139900762435,0.6872895622895623,1.0227272727272727,2,50,132.60337892196299,40.52494894413928,35.39164590776953,True
premium-800.jpg,Normal,0,9571.5,374.43354618549347,0.8579073045871611,0.9882808466701084,0.7505292872265349,1.073394495412844,1,27,147.51176410151032,39.35079476515308,34.99651185246277,True
Withered_01.jpg,Withered,1,5749.5,305.03657746315,0.7764904225530189,0.9774736484189052,0.7876027397260273,1.36986301369863,0,23,137.93322005097707,40.67819376852671,34.83150477567769,True
Withered_02.jpg,Withered,1,6243.5,309.8061292171478,0.817443921665778,0.9796030438534558,0.6980657423971377,1.2093023255813953,0,21,146.7478042659975,39.379332424295995,34.744818355798415,True
Withered_03.jpg,Withered,1,5256.0,282.5929263830185,0.8270707216143418,0.9869495821988545,0.7272727272727273,1.356164383561644,0,13,152.52826329490517,38.436690003232,34.7138399983989,True
Withered_04.jpg,Withered,1,5379.0,284.5929263830185,0.8345708383821228,0.9825554845191342,0.7427506213753107,1.4366197183098592,0,10,150.32715376226827,37.945247701600984,34.68352959307158,True
Withered_05.jpg,Withered,1,7037.5,326.77669167518616,0.8281826512221179,0.9821366268927499,0.7125139212311431,1.4337349397590362,0,13,153.4173634336678,37.8765466303455,34.69797042374374,True
Withered_06.jpg,Withered,1,4866.0,266.9360727071762,0.858158355480556,0.9869181624581685,0.7406392694063927,1.2328767123287672,0,15,154.80465769925718,38.465801254654245,34.660140460426234,True
Withered_07.jpg,Withered,1,4774.0,263.9655100107193,0.8609896052069381,0.9867713931376602,0.7669076305220883,1.1066666666666667,0,13,155.58548057259713,38.456228430872855,34.78033672311503,True
Withered_08.jpg,Withered,1,5225.0,275.27921879291534,0.8664615684453576,0.9864074004153295,0.7674794359576969,1.2432432432432432,0,15,142.86398503274089,38.55172837772988,34.884023941194876,True
Withered_09.jpg,Withered,1,5494.0,293.9066354036331,0.7992446483741005,0.966913058782119,0.721565537168374,0.8617021276595744,0,0,162.62153024911032,37.55507854795509,34.612123169272266,True
Withered_10.jpg,Withered,1,4967.5,269.8650047779083,0.8571455982039696,0.9845406798136954,0.7560882800608828,1.2328767123287672,1,4,134.6094395280236,39.90231141203199,34.6102727597668,True
Withered_11.jpg,Withered,1,5293.5,280.0071396827698,0.8484271760633041,0.9829170921919971,0.7352083333333334,1.28,0,13,154.43590690801625,39.83121011728074,34.80210587077841,True
Withered_12.jpg,Withered,1,4661.0,259.1370828151703,0.8722276221346089,0.9848917062863181,0.7799531459170014,1.1527777777777777,0,17,134.98157068062827,39.45605560237915,34.94858332212847,True
Withered_13.jpg,Withered,1,5767.0,296.59292578697205,0.8238312067689136,0.9799490229396771,0.7422136422136422,1.4189189189189189,0,16,143.43097014925374,38.63620092228223,34.77657024073445,True
Withered_14.jpg,Withered,1,4839.5,267.8650051355362,0.847575509204058,0.9789622736927278,0.7470669959864156,0.9634146341463414,1,28,140.53248587570621,38.26197248251873,34.808715725443314,True
Withered_15.jpg,Withered,1,5416.0,286.1076455116272,0.8314374702949759,0.9820489573889393,0.7522222222222222,1.3888888888888888,0,4,142.49990976358058,39.2145732135424,35.12026733219831,True
Withered_16.jpg,Withered,1,6263.0,308.0487698316574,0.829379541084988,0.9823543251509685,0.7018153294486777,1.0543478260869565,1,36,103.51829840475446,39.743591102818,34.52211573121859,True
Withered_17.jpg,Withered,1,4926.5,266.00714123249054,0.8749067343776793,0.9862862862862863,0.733110119047619,0.9523809523809523,0,39,128.53710317460317,39.771183912112704,34.78192580080468,True
Withered_18.jpg,Withered,1,5022.5,275.17871284484863,0.8334895125333127,0.9695945945945946,0.7200716845878136,1.24,2,19,128.74635284964015,39.64531373147568,34.81375434356927,True
Withered_19.jpg,Withered,1,4629.5,256.6934313774109,0.8829059456966738,0.9862590541116318,0.7520305393112411,0.9382716049382716,1,12,128.0902953586498,39.7411296591828,34.652343765827744,True
Withered_20.jpg,Withered,1,4865.5,272.69343161582947,0.822219905369676,0.9793679549114331,0.7289138576779026,1.1866666666666668,0,11,124.86215890850723,39.505489180060636,35.01812911603484,True
Withered_21.jpg,Withered,1,5887.5,292.3502860069275,0.8656328677461199,0.9872558061541041,0.7702119309262166,1.2564102564102564,0,8,147.0043225270158,40.41007422007133,35.10468533009013,True
Withered_22.jpg,Withered,1,5664.0,286.9360729455948,0.8644956420696026,0.9830773236136423,0.759045832216564,0.9010989010989011,0,14,141.2088443599931,39.244780388997114,35.0950580838623,True
Withered_23.jpg,Withered,1,5486.0,280.9360727071762,0.8734753497380816,0.985007630846575,0.7609932029407684,1.0987654320987654,0,9,146.37589158345222,38.264495546876,34.85277644082307,True
Withered_24.jpg,Withered,1,7757.0,345.42135286331177,0.8169684665460205,0.9832055263324672,0.7665019762845849,1.3068181818181819,1,7,140.82945638432363,38.49792438575797,34.818142266354,True
Withered_25.jpg,Withered,1,6295.5,306.9777020215988,0.8395110770067487,0.9849800516310725,0.7153977272727273,1.1363636363636365,0,16,140.25392873813598,39.34980443183333,35.19889948815225,True
Withered_26.jpg,Withered,1,7462.5,330.00713896751404,0.8610880024008083,0.9874950377133783,0.786934514394179,0.7981651376146789,0,15,110.46201366982125,38.428762623998296,34.61756881967899,True
Withered_27.jpg,Withered,1,5827.0,306.3919163942337,0.780010189537849,0.9820510659812927,0.7285571392848212,1.0813953488372092,0,21,125.21987244041625,38.773264484256025,34.74123877659619,True
Withered_28.jpg,Withered,1,5761.5,303.66399359703064,0.785161202801761,0.9528652939717192,0.7083230882714532,0.8469387755102041,1,16,132.5940946886136,39.23349658748481,34.80504793343258,True
Withered_29.jpg,Withered,1,5104.5,270.49242091178894,0.876703762628028,0.9875217643644806,0.7243507875691784,1.0740740740740742,1,18,122.34278597432458,39.10292833187578,34.70968939073283,True
Withered_30.jpg,Withered,1,5888.5,312.2081505060196,0.7591473323974121,0.9708985985160759,0.7693362947478443,0.9662921348314607,0,15,131.34256801592568,38.445749227896606,34.92756829464704,True
Withered_31.jpg,Withered,1,5485.0,288.2497806549072,0.82956137916666,0.9821828274688871,0.7105842725741677,0.8924731182795699,1,37,117.99286860402924,41.326884130341334,34.54335194598837,True
Withered_32.jpg,Withered,1,6975.0,328.6761875152588,0.8113674753911061,0.9847522236340533,0.6830199764982373,1.2065217391304348,2,37,147.2981864192324,39.16003464754958,34.75144534991916,True
Withered_33.jpg,Withered,1,3869.0,237.96551048755646,0.8585795881921205,0.9859836901121305,0.7550741608118657,1.3770491803278688,0,17,123.90407854984895,41.37366923492689,34.805230042943855,True
Withered_34.jpg,Withered,1,4881.0,269.279217839241,0.8458882597734951,0.9751273599041055,0.7581547064305685,0.8505747126436781,2,19,134.62224889955982,39.38491949538817,34.76380127541777,True
Withered_35.jpg,Withered,1,5293.0,280.9360718727112,0.8427460907088756,0.9830980683506686,0.7450731981981982,1.2972972972972974,4,19,139.35863342566944,39.728157565720345,34.704366226783584,True
Withered_36.jpg,Withered,1,6857.5,324.63455641269684,0.817685291236704,0.9813953488372092,0.7401511063140853,1.2823529411764707,1,34,132.9749892811205,38.669038001723536,34.82636082267356,True
Withered_37.jpg,Withered,1,4691.5,261.17871284484863,0.8642632177503267,0.985816347972263,0.7253401360544217,1.0909090909090908,2,29,135.92921090984802,38.72367318649121,34.73641158248465,True
Withered_38.jpg,Withered,1,4883.5,265.8650047779083,0.868197846627222,0.9861672051696284,0.7543249922767995,0.9397590361445783,0,26,137.8257651530306,39.10923502086418,34.76018923371749,True
Withered_39.jpg,Withered,1,4889.5,269.03657734394073,0.8488904658294402,0.9823204419889503,0.7470588235294118,0.9058823529411765,1,34,118.9035350509287,38.871891416191204,34.833692459758794,True
Withered_40.jpg,Withered,1,4327.5,299.3208487033844,0.606978075950171,0.9595343680709535,0.702288218111003,1.0128205128205128,2,32,107.74214542190305,41.03019512084,34.43776642375458,True
Withered_41.jpg,Withered,1,7028.5,323.52185893058777,0.8438499995817385,0.9872182035255285,0.7914977477477477,1.3875,0,15,113.21263245956497,40.30728341009934,34.462645909173766,True
Withered_42.jpg,Withered,1,8711.5,363.80612993240356,0.8271090640474494,0.987810409343463,0.7621609798775153,1.4111111111111112,0,14,148.62022319918836,38.72367247908163,34.760983308313236,True
Withered_43.jpg,Withered,1,5131.0,271.7644999027252,0.8730244940021367,0.987490377213241,0.7475233100233101,0.8863636363636364,1,12,127.36451981707317,40.18949465968632,35.15015056437768,True
Withered_44.jpg,Withered,1,6214.5,300.49242174625397,0.8648663674077959,0.9799731924623512,0.7508155128669808,0.956989247311828,2,18,133.79303278688525,39.24505634903988,34.93603163140689,True
Withered_45.jpg,Withered,1,8990.0,365.5634900331497,0.8453643438033378,0.9880749574105622,0.7903296703296703,1.3736263736263736,0,16,138.27975084690198,37.84153735541151,34.79778961084038,True
Withered_46.jpg,Withered,1,5163.5,279.0365779399872,0.8333583111772889,0.9798842394914129,0.7548976608187135,0.8444444444444444,0,9,147.09931895573212,39.95075112492524,35.02981989827356,True
Withered_47.jpg,Withered,1,5989.0,292.59292685985565,0.8790964586351184,0.986493164223357,0.7688061617458279,1.1585365853658536,1,25,134.2217135382603,38.63552808128093,34.80247439072137,True
